,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,credit-dby-income,annuity-dby-income,goods_price-dby-income,credit-dby-annuity,goods_price-dby-annuity,goods_price-dby-credit,goods_price-m-credit,goods_price-m-credit-dby-income,age_finish_payment,DAYS_EMPLOYED-m-DAYS_BIRTH,DAYS_REGISTRATION-m-DAYS_BIRTH,DAYS_ID_PUBLISH-m-DAYS_BIRTH,DAYS_LAST_PHONE_CHANGE-m-DAYS_BIRTH,DAYS_REGISTRATION-m-DAYS_EMPLOYED,DAYS_ID_PUBLISH-m-DAYS_EMPLOYED,DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED,DAYS_ID_PUBLISH-m-DAYS_REGISTRATION,DAYS_LAST_PHONE_CHANGE-m-DAYS_REGISTRATION,DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,cnt_adults,income_per_adult,income-by-CNT_CHILDREN,credit-by-CNT_CHILDREN,annuity-by-CNT_CHILDREN,goods_price-by-CNT_CHILDREN,EXT_SOURCES_prod,EXT_SOURCES_sum,EXT_SOURCES_mean,EXT_SOURCES_std,EXT_SOURCES_1-2-3,EXT_SOURCES_2-1-3,EXT_SOURCES_1-2,EXT_SOURCES_2-3,EXT_SOURCES_1-3,DAYS_EMPLOYED_PERC,INCOME_PER_PERSON,PAYMENT_RATE,NEW_DOC_IND_KURT,NEW_LIVE_IND_SUM,NEW_INC_PER_CHLD,NEW_INC_BY_ORG,NEW_ANNUITY_TO_INCOME_RATIO,NEW_CAR_TO_BIRTH_RATIO,NEW_CAR_TO_EMPLOY_RATIO,NEW_PHONE_TO_BIRTH_RATIO,NEW_PHONE_TO_EMPLOYED_RATIO
10,134595,0,Cash loans,0,1,1,,360000.0,854352.0,27688.5,612000.0,Unaccompanied,Commercial associate,Lower secondary,Widow,Municipal apartment,0.04622,-19542,-745.0,-940.0,-2173,14.0,1,1,0,1,0,0,Sales staff,1.0,1,1,SATURDAY,10,0,0,0,0,0,0,Self-employed,,0.7248336771946079,0.3139166772114369,0.0165,0.0,0.9722,0.6192,0.0013,0.0,0.069,0.0417,0.0833,0.0261,0.0134,0.0125,0.0,0.0,0.0168,0.0,0.9722,0.6341,0.0013,0.0,0.069,0.0417,0.0833,0.0267,0.0147,0.0131,0.0,0.0,0.0167,0.0,0.9722,0.6243,0.0013,0.0,0.069,0.0417,0.0833,0.0265,0.0137,0.0128,0.0,0.0,reg oper account,block of flats,0.0106,Block,0,3.0,0.0,3.0,0.0,-1891.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.3732,0.0769125,1.7,30.855842678368283,22.103039167885584,0.7163323782234957,-242352.0,-0.6732,20467.67528035105,18797.0,18602.0,17369,17651.0,-195.0,-1428.0,-1146.0,-1233.0,-951.0,282.0,1.0,360000.0,,,,,,1.0387503544060448,0.5193751772030224,0.29056219719293264,,,,0.410916999983171,,0.038123017091392895,360000.0,0.032408772964773305,20.00000000000001,5,,148500.0,0.07691228635476012,-0.0007164056903080545,-0.01879194630872483,0.09676594002660936,2.538255033557047
11,140860,0,Cash loans,0,0,1,,157500.0,1113840.0,47322.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.031329,-19428,-1731.0,-12081.0,-2988,,1,1,0,1,0,0,Laborers,1.0,2,2,MONDAY,9,0,0,0,0,0,0,Other,,0.6995295001491524,0.7281412993111438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.0,1.0,3.0,1.0,-1187.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,7.072,0.3004571428571429,5.7142857142857135,23.53746671738304,19.01863826550019,0.8080155138978669,-213840.0,-1.3577142857142857,20134.124001521493,17697.0,7347.0,16440,18241.0,-10350.0,-1257.0,544.0,9093.0,10894.0,1801.0,1.0,157500.0,,,,,,1.4276707994602962,0.7138353997301481,0.020231597209391702,,,,-0.028611799161991414,,0.0890982087708462,157500.0,0.04248545572074984,20.00000000000001,4,,157500.0,0.30045523520485584,,,0.06109738521721227,0.6857307914500289
12,144864,0,Cash loans,0,0,1,1.0,94500.0,1024290.0,36418.5,855000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-14361,-222.0,-3802.0,-3802,,1,1,0,1,1,0,Sales staff,3.0,2,2,TUESDAY,13,0,0,0,0,0,0,Trade: type 3,0.3371172884577729,0.1923160541736026,0.4507472818545589,0.1076,0.0948,0.9831,0.7824,0.0,0.0,0.1493,0.1667,0.2083,0.0,0.0693,0.0803,0.0,0.0071,0.084,0.0802,0.9816,0.7844,0.0,0.0,0.2069,0.1667,0.2083,0.0,0.0735,0.081,0.0,0.0,0.0885,0.0948,0.9836,0.7853,0.0,0.0,0.2069,0.1667,0.2083,0.0,0.0705,0.0817,0.0,0.0072,reg oper account,block of flats,0.0593,"Stone, brick",0,10.0,0.0,10.0,0.0,-586.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,10.839047619047621,0.3853809523809524,9.047619047619047,28.12554059063388,23.477078957123442,0.8347245409015025,-169290.0,-1.7914285714285714,15204.766217719016,14139.0,10559.0,10559,13775.0,-3580.0,-3580.0,-364.0,0.0,3216.0,3216.0,2.0,47250.0,94500.0,1024290.0,36418.5,855000.0,0.029223328593784095,0.9801806244859343,0.3267268748286448,0.1295285504501222,-0.3059460475703886,-0.5955485161387293,0.1448012342841703,-0.25843122768095633,-0.11362999339678605,0.015458533528305828,31500.0,0.03555487215534663,20.00000000000001,5,47250.0,135000.0,0.3853768743187903,,,0.040804957872014484,2.63963963963964
13,155216,0,Cash loans,0,0,1,2.0,90000.0,454500.0,14791.5,454500.0,Family,Working,Incomplete higher,Married,House / apartment,0.00702,-13701,-1986.0,-6200.0,-4119,,1,1,1,1,1,0,Sales staff,4.0,2,2,MONDAY,11,0,0,0,0,0,0,Self-employed,,0.473147020290052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-414.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,5.05,0.16435,5.05,30.7271067843018,30.7271067843018,1.0,0.0,0.0,14622.813203529055,11715.0,7501.0,9582,13287.0,-4214.0,-2133.0,1572.0,2081.0,5786.0,3705.0,2.0,45000.0,45000.0,227250.0,7395.75,227250.0,,0.473147020290052,0.473147020290052,0.151245641298076,,,,,,0.14495292314429606,22500.0,0.032544554455445546,20.00000000000001,6,30000.0,148500.0,0.16434817390917875,,,0.03021677249835778,0.2084592145015106
14,165759,0,Cash loans,1,0,1,2.0,184500.0,675000.0,29862.0,675000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.026392000000000002,-15972,-4012.0,-5691.0,-4297,,1,1,0,1,0,0,Laborers,4.0,2,2,MONDAY,16,0,0,0,1,1,0,Business Entity Type 2,,0.6651725029469229,0.6430255641096323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.0,0.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.6585365853658534,0.16185365853658534,3.6585365853658534,22.603978300180827,22.603978300180827,1.0,0.0,0.0,16650.119349005425,11960.0,10281.0,11675,15972.0,-1679.0,-285.0,4012.0,1394.0,5691.0,4297.0,2.0,92250.0,92250.0,337500.0,14931.0,337500.0,,1.3081980670565552,0.6540990335282776,0.015660250634371882,,,,0.02214693883729057,,0.2511895817680941,46125.0,0.044239999999999995,20.00000000000001,4,61500.0,157500.0,0.1618527812857383,,,-0.0,-0.0
15,165960,0,Revolving loans,1,0,2,,292500.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.009175,-18370,-581.0,-610.0,-1859,,1,1,0,1,1,0,Laborers,2.0,2,2,SUNDAY,11,0,1,1,0,0,0,Construction,0.5546155279169687,0.7498935147558653,0.4489622731076524,0.0928,,0.9796,0.7212,,0.0,0.2069,0.1667,0.0417,0.0663,,0.0517,,,0.0945,,0.9796,0.7321,,0.0,0.2069,0.1667,0.0417,0.0678,,0.0539,,,0.0937,,0.9796,0.7249,,0.0,0.2069,0.1667,0.0417,0.0674,,0.0526,,,reg oper account,block of flats,0.0724,Panel,0,0.0,0.0,0.0,0.0,-1421.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.6153846153846154,0.030769230769230767,0.6153846153846154,20.0,20.0,1.0,0.0,0.0,18970.0,17789.0,17760.0,16511,16949.0,-29.0,-1278.0,-840.0,-1249.0,-811.0,438.0,2.0,146250.0,,,,,0.18672457110580984,1.7534713157804864,0.5844904385934955,0.1526737887324855,-0.6442402599465491,-0.2536842862687558,-0.19527798683889666,0.3009312416482129,0.10565325480931624,0.0316276537833424,146250.0,0.05,0.0,5,,180000.0,0.030769125575639062,,,0.07735438214480131,2.4457831325301207
16,180247,0,Cash loans,1,1,1,,270000.0,1093500.0,36270.0,1093500.0,Family,Commercial associate,Higher education,Single / not married,House / apartment,0.026392000000000002,-11601,-1041.0,-2028.0,-4158,1.0,1,1,1,1,0,0,Managers,1.0,2,2,MONDAY,17,0,0,0,0,1,1,Business Entity Type 3,,0.7588275793084168,0.2079641743053816,0.1938,,0.9921,,,0.2,,0.3333,,,,0.2025,,0.0873,0.1975,,0.9921,,,0.2014,,0.3333,,,,0.211,,0.0924,0.1957,,0.9921,,,0.2,,0.3333,,,,0.2062,,0.0891,,block of flats,0.1663,Panel,0,3.0,0.0,3.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,4.05,0.13433333333333333,4.05,30.148883374689827,30.148883374689827,1.0,0.0,0.0,12505.466501240695,10560.0,9573.0,7443,11601.0,-987.0,-3117.0,1041.0,-2130.0,2028.0,4158.0,1.0,270000.0,,,,,,0.9667917536137984,0.4833958768068992,0.3895192491851577,,,,0.5508634050030352,,0.08973364365140936,270000.0,0.03316872427983539,20.00000000000001,6,,157500.0,0.13433283580431182,-8.61994655633135e-05,-0.0009606147934678194,-0.0,-0.0
17,180765,0,Cash loans,1,1,1,,270000.0,728460.0,57685.5,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.072508,-21780,-1755.0,-239.0,-4718,8.0,1,1,0,1,0,1,Core staff,2.0,1,1,THURSDAY,14,0,0,0,0,0,0,Realtor,,0.6744577328549539,0.4223696523543468,0.1299,0.0786,0.998,0.9728,0.282,0.24,0.1034,0.6042,0.6458,0.0544,0.1059,0.1498,0.0,0.0414,0.1313,0.0812,0.998,0.9739,0.2595,0.2417,0.1034,0.5417,0.5833,0.0556,0.1148,0.1467,0.0,0.042,0.1312,0.0786,0.998,0.9732,0.2838,0.24,0.1034,0.6042,0.6458,0.0553,0.1077,0.1525,0.0,0.0422,reg oper account,block of flats,0.1677,Panel,0,0.0,0.0,0.0,0.0,-1779.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.698,0.21365,2.5,12.628130119354086,11.701380762930025,0.9266123054114158,-53460.0,-0.198,22158.843903580626,20025.0,21541.0,17062,20001.0,1516.0,-2963.0,-24.0,-4479.0,-1540.0,2939.0,2.0,135000.0,,,,,,1.096827385209301,0.5484136926046503,0.17825319117827956,,,,0.2520880805006071,,0.08057851239669421,135000.0,0.0791882876204596,20.00000000000001,6,,202500.0,0.2136492087066344,-0.0003673094582185491,-0.004558404558404558,0.08168044077134988,1.0136752136752136
18,185315,0,Cash loans,0,0,1,,89100.0,314100.0,13833.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.030755,-20662,,-11480.0,-2989,,1,0,0,1,1,0,,1.0,2,2,FRIDAY,13,0,0,0,0,0,0,XNA,,0.6108832469204215,0.6195277080511546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-561.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,3.5252525252525246,0.15525252525252525,2.525252525252525,22.706571242680546,16.265452179570588,0.7163323782234957,-89100.0,-1.0,21343.19713728042,,9182.0,17673,20101.0,,,,8491.0,10919.0,2428.0,1.0,89100.0,,,,,,1.2304109549715758,0.6152054774857879,0.006112557085244933,,,,-0.008644461130733139,,,89100.0,0.04404011461318052,20.00000000000001,4,,117000.0,0.15525078281949695,,,0.027151292227277128,
19,190700,0,Cash loans,1,1,0,,193500.0,225000.0,17905.5,225000.0,Unaccompanied,Commercial associate,Incomplete higher,Single / not married,With parents,0.072508,-9320,-660.0,-4162.0,-1985,19.0,1,1,0,1,1,0,Sales staff,1.0,1,1,FRIDAY,11,0,0,0,0,0,0,Transport: type 4,0.3962063057519088,0.5493164246944258,0.5691487713619409,0.4856,0.2297,0.9891,0.8504,0.2535,0.56,0.2414,0.6667,0.7083,0.0,0.3892,0.6048,0.0309,0.0625,0.4947,0.2384,0.9891,0.8563,0.2558,0.5639,0.2414,0.6667,0.7083,0.0,0.4252,0.6301,0.0311,0.0662,0.4903,0.2297,0.9891,0.8524,0.2551,0.56,0.2414,0.6667,0.7083,0.0,0.3959,0.6157,0.0311,0.0639,reg oper account,block of flats,0.4893,Panel,0,0.0,0.0,0.0,0.0,-1460.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.162790697674419,0.09253488372093024,1.162790697674419,12.565971349585324,12.565971349585324,1.0,0.0,0.0,9696.97914048756,8660.0,5158.0,7335,7860.0,-3502.0,-1325.0,-800.0,2177.0,2702.0,525.0,1.0,193500.0,,,,,0.12387103621006468,1.5146715018082753,0.5048905006027584,0.09464418181466952,-0.7222588903044578,-0.4160386524194239,-0.15311011894251694,-0.0198323466675151,-0.17294246561003207,0.07081545064377683,193500.0,0.07958,20.00000000000001,5,,180000.0,0.09253440550694828,-0.00203862660944206,-0.028787878787878786,0.15665236051502146,2.212121212121212
20,194081,0,Cash loans,0,1,1,,225000.0,1042560.0,55674.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.032561,-19014,-2624.0,-11842.0,-2533,2.0,1,1,0,1,0,0,Accountants,1.0,1,1,TUESDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.6715269480605109,,0.4985,0.2923,0.9836,0.7756,1.0,0.6,0.431,0.5208,0.5,0.3489,0.0286,0.5309,0.0,0.0389,0.0357,0.069,0.9821,0.7648,1.0,0.1208,0.0345,0.4583,0.375,0.0364,0.0312,0.1262,0.0,0.0084,0.5033,0.2923,0.9836,0.7786,1.0,0.6,0.431,0.5208,0.5,0.3549,0.0291,0.5404,0.0,0.0397,reg oper account,block of flats,0.7502,"Stone, brick",0,2.0,0.0,2.0,0.0,-2343.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,4.6336,0.24744000000000002,4.0,18.726155835758163,16.165535079211118,0.8632596685082873,-142560.0,-0.6336,19575.784675072744,16390.0,7172.0,16481,16671.0,-9218.0,91.0,281.0,9309.0,9499.0,190.0,1.0,225000.0,,,,,,0.6715269480605109,0.6715269480605109,0.151245641298076,,,,,,0.138003576312191,225000.0,0.053401243093922655,20.00000000000001,5,,157500.0,0.24743890027155435,-0.00010518565267697486,-0.0007621951219512195,0.12322499211107606,0.8929115853658537
21,196434,0,Cash loans,0,0,0,,90000.0,509922.0,26032.5,472500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019688999999999998,-9267,-366.0,-5020.0,-1495,,1,1,0,1,0,0,Sales staff,2.0,2,2,FRIDAY,12,0,0,0,0,0,0,Self-employed,,0.1451459474128059,0.6940926425266661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0,0.0,2.0,0.0,-4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.6658,0.28925,5.25,19.587899740708732,18.150388936905788,0.9266123054114158,-37422.0,-0.4158,9854.636992221262,8901.0,4247.0,7772,9263.0,-4654.0,-1129.0,362.0,3525.0,5016.0,1491.0,2.0,45000.0,,,,,,0.8392385899394721,0.4196192949697361,0.3881639306249548,,,,-0.5489466951138602,,0.03949498219488508,45000.0,0.051051925588619436,7.0370370370370345,3,,148500.0,0.2892467861468206,,,0.0004316391496708751,0.01092896174863388
22,199045,0,Revolving loans,1,1,1,1.0,157500.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018209,-15083,-1632.0,-1065.0,-4221,13.0,1,1,0,1,0,0,Drivers,3.0,3,3,WEDNESDAY,10,0,0,0,0,0,0,Transport: type 4,0.3432360856379289,0.5364885644564406,0.6577838002083306,0.299,0.2323,0.9876,0.83,0.159,0.32,0.2759,0.3333,0.0417,0.2487,0.2421,0.3226,0.0077,0.012,0.3046,0.241,0.9876,0.8367,0.1604,0.3222,0.2759,0.3333,0.0417,0.2543,0.2645,0.3361,0.0078,0.0127,0.3019,0.2323,0.9876,0.8323,0.16,0.32,0.2759,0.3333,0.0417,0.253,0.2463,0.3284,0.0078,0.0123,reg oper spec account,block of flats,0.3433,Panel,0,1.0,0.0,1.0,0.0,-2364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.057142857142857134,1.1428571428571428,20.0,20.0,1.0,0.0,0.0,15683.0,13451.0,14018.0,10862,12719.0,567.0,-2589.0,-732.0,-3156.0,-1299.0,1857.0,2.0,78750.0,157500.0,180000.0,9000.0,180000.0,0.12112577902081667,1.5375084503027,0.5125028167675666,0.15863969633894115,-0.8510362790268422,-0.464531321389819,-0.19325247881851165,-0.12129523575189005,-0.3145477145704017,0.10820128621626997,52500.0,0.05,0.0,5,78750.0,180000.0,0.05714249433336931,-0.0008618975004972486,-0.007965686274509803,0.15673274547503813,1.4485294117647058
23,199232,0,Cash loans,0,0,1,,202500.0,1071000.0,34677.0,1071000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-15705,-3092.0,-3518.0,-4664,,1,1,0,1,0,1,Accountants,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,Self-employed,0.682940057500684,0.650993377688055,0.816092360478441,0.1567,0.0929,0.9786,0.7076,0.0273,0.0,0.0345,0.1667,0.2083,0.0688,0.1219,0.0603,0.027000000000000003,0.0292,0.1597,0.0964,0.9786,0.7190000000000001,0.0275,0.0,0.0345,0.1667,0.2083,0.0704,0.1331,0.0628,0.0272,0.0309,0.1582,0.0929,0.9786,0.7115,0.0275,0.0,0.0345,0.1667,0.2083,0.07,0.124,0.0613,0.0272,0.0298,reg oper account,block of flats,0.0687,"Stone, brick",0,11.0,0.0,11.0,0.0,-1127.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,6.0,5.288888888888889,0.17124444444444445,5.288888888888889,30.885024656112122,30.885024656112122,1.0,0.0,0.0,16631.550739683364,12613.0,12187.0,11041,14578.0,-426.0,-1572.0,1965.0,-1146.0,2391.0,3537.0,2.0,101250.0,,,,,0.3628260576040837,2.15002579566718,0.7166752652223933,0.08756692703084426,-0.784145680665812,-0.8480390402910699,0.031946679812629,-0.16509898279038604,-0.13315230297775704,0.19687997453040432,101250.0,0.0323781512605042,20.00000000000001,5,,148500.0,0.17124359879704298,,,0.07176058580070041,0.3644890038809832
24,204472,0,Cash loans,0,1,1,,157500.0,290353.5,18684.0,-220500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-15840,-1834.0,-9092.0,-4060,18.0,1,1,0,1,0,0,Sales staff,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,Self-employed,0.2869440197542969,0.6865236222491687,0.5495965024956946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.0,0.0,5.0,0.0,-951.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,1.8435142857142857,0.11862857142857144,1.4,15.540221579961464,11.801541425818884,0.7594191218635216,-69853.5,-0.4435142857142857,16306.206647398845,14006.0,6748.0,11780,14889.0,-7258.0,-2226.0,883.0,5032.0,8141.0,3109.0,2.0,78750.0,,,,,0.10826712977749063,1.5230641444991602,0.5076880481663867,0.2030596060044777,-0.9491761049905664,-0.15001690000082274,-0.39957960249487184,0.13692711975347416,-0.2626524827413977,0.11578282828282828,78750.0,0.06434914681586411,20.00000000000001,5,,148500.0,0.1186278182360747,-0.0011363636363636365,-0.009814612868047985,0.060037878787878786,0.5185387131952017
25,204484,0,Cash loans,0,0,1,,195750.0,813195.0,43456.5,702000.0,Other_B,Commercial associate,Higher education,Married,House / apartment,0.011703,-16888,-1889.0,-6681.0,-436,,1,1,0,1,0,0,Accountants,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,Construction,,0.7189597882678679,0.8193176922872417,0.2227,0.0,0.9901,0.8640000000000001,,0.24,0.2069,0.3333,0.375,0.1429,,0.2556,,0.0024,0.2269,0.0,0.9901,0.8693,,0.2417,0.2069,0.3333,0.375,0.1461,,0.2663,,0.0025,0.2248,0.0,0.9901,0.8658,,0.24,0.2069,0.3333,0.375,0.1454,,0.2601,,0.0025,not specified,block of flats,0.2327,Panel,0,2.0,0.0,2.0,0.0,-399.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0,4.154252873563219,0.222,3.5862068965517233,18.7128507818163,16.154085119602357,0.8632615793259919,-111195.0,-0.5680459770114943,17449.38552345449,14999.0,10207.0,16452,16489.0,-4792.0,1453.0,1490.0,6245.0,6282.0,37.0,2.0,97875.0,,,,,,1.5382774805551096,0.7691387402775548,0.07096375447776791,,,,-0.10035790401937383,,0.11185457129322596,97875.0,0.05343921199712246,20.00000000000001,4,,180000.0,0.22199886590617676,,,0.02362624348649929,0.2112228692429857
26,204627,0,Cash loans,0,0,1,,238500.0,807984.0,29151.0,697500.0,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,0.006670999999999999,-20836,,-4637.0,-4279,,1,0,0,1,1,0,,2.0,2,2,MONDAY,13,0,0,0,0,0,0,XNA,,0.6840192876967857,0.5298898341969072,0.0412,,0.9921,,,0.0,0.1379,0.1667,,0.0,,0.0291,,0.075,0.042,,0.9921,,,0.0,0.1379,0.1667,,0.0,,0.0303,,0.0794,0.0416,,0.9921,,,0.0,0.1379,0.1667,,0.0,,0.0296,,0.0766,,block of flats,0.0392,Panel,0,0.0,0.0,0.0,0.0,-237.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,5.0,3.3877735849056605,0.12222641509433962,2.9245283018867925,27.71719666563754,23.92713800555727,0.8632596685082873,-110484.0,-0.4632452830188679,21667.515899969127,,16199.0,16557,20599.0,,,,358.0,4400.0,4042.0,2.0,119250.0,,,,,,1.2139091218936928,0.6069545609468464,0.10898598175034074,,,,0.1541294534998785,,,119250.0,0.03607868472643023,20.00000000000001,4,,117000.0,0.12222590261676053,,,0.01137454405836053,
